date,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,daily_parking_count,daily_usage_minutes,avg_stay_minutes,lag_1d_parking,lag_7d_parking,rolling_mean_3d_parking,rolling_mean_7d_parking
2024-10-11,2024,10,11,Friday,False,False,,False,False,False,2526,157635,62.4,2191,2045,2699.67,2423.57
2024-10-12,2024,10,12,Saturday,True,False,,False,True,False,4146,284640,68.65,2526,3224,2954.33,2555.29
2024-10-13,2024,10,13,Sunday,True,False,,False,True,False,3900,360223,92.36,4146,1878,3524.0,2844.14
2024-10-14,2024,10,14,Monday,False,False,,False,False,False,2158,123499,57.23,3900,1926,3401.33,2877.29
2024-10-15,2024,10,15,Tuesday,False,False,,False,False,False,1816,93081,51.26,2158,1838,2624.67,2874.14
2024-10-16,2024,10,16,Wednesday,False,False,,False,False,False,2058,119313,57.98,1816,3382,2010.67,2685.0
2024-10-17,2024,10,17,Thursday,False,False,,False,False,False,2187,143580,65.65,2058,2191,2020.33,2684.43
2024-10-18,2024,10,18,Friday,False,False,,False,False,False,1620,69886,43.14,2187,2526,1955.0,2555.0
2024-10-19,2024,10,19,Saturday,True,False,,False,True,False,2506,219359,87.53,1620,4146,2104.33,2320.71
2024-10-20,2024,10,20,Sunday,True,False,,False,True,False,3071,306369,99.76,2506,3900,2399.0,2202.29
2024-10-21,2024,10,21,Monday,False,False,,False,False,False,1635,86245,52.75,3071,2158,2404.0,2127.57
2024-10-22,2024,10,22,Tuesday,False,False,,False,False,False,1475,50192,34.03,1635,1816,2060.33,2078.86
2024-10-23,2024,10,23,Wednesday,False,False,,False,False,False,1832,89210,48.7,1475,2058,1647.33,2046.57
2024-10-24,2024,10,24,Thursday,False,False,,False,False,False,1824,99925,54.78,1832,2187,1710.33,1994.71
2024-10-25,2024,10,25,Friday,False,False,,False,False,False,2231,133091,59.66,1824,1620,1962.33,2082.0
2024-10-26,2024,10,26,Saturday,True,False,,False,True,False,3356,350067,104.31,2231,2506,2470.33,2203.43
2024-10-27,2024,10,27,Sunday,True,False,,False,True,False,2344,226831,96.77,3356,3071,2643.67,2099.57
2024-10-28,2024,10,28,Monday,False,False,,False,False,False,1957,100866,51.54,2344,1635,2552.33,2145.57
2024-10-29,2024,10,29,Tuesday,False,False,,False,False,False,1907,103966,54.52,1957,1475,2069.33,2207.29
2024-10-30,2024,10,30,Wednesday,False,False,,False,False,False,2102,122836,58.44,1907,1832,1988.67,2245.86
2024-10-31,2024,10,31,Thursday,False,False,,False,False,False,2162,115389,53.37,2102,1824,2057.0,2294.14
2024-11-01,2024,11,1,Friday,False,False,,False,False,False,1882,93634,49.75,2162,2231,2048.67,2244.29
2024-11-02,2024,11,2,Saturday,True,False,,False,True,False,2508,208239,83.03,1882,3356,2184.0,2123.14
2024-11-03,2024,11,3,Sunday,True,False,,False,True,False,2554,234502,91.82,2508,2344,2314.67,2153.14
2024-11-04,2024,11,4,Monday,False,False,,False,False,False,1846,93939,50.89,2554,1957,2302.67,2137.29
2024-11-05,2024,11,5,Tuesday,False,False,,False,False,False,1749,88501,50.6,1846,1907,2049.67,2114.71
2024-11-06,2024,11,6,Wednesday,False,False,,False,False,False,1828,87719,47.99,1749,2102,1807.67,2075.57
2024-11-07,2024,11,7,Thursday,False,False,,False,False,False,1769,91622,51.79,1828,2162,1782.0,2019.43
2024-11-08,2024,11,8,Friday,False,False,,False,False,False,1790,91355,51.04,1769,1882,1795.67,2006.29
2024-11-09,2024,11,9,Saturday,True,False,,False,True,False,2104,179016,85.08,1790,2508,1887.67,1948.57
2024-11-10,2024,11,10,Sunday,True,False,,False,True,False,2253,191212,84.87,2104,2554,2049.0,1905.57
2024-11-11,2024,11,11,Monday,False,False,,False,False,False,1854,98344,53.04,2253,1846,2070.33,1906.71
2024-11-12,2024,11,12,Tuesday,False,False,,False,False,False,1476,54398,36.86,1854,1749,1861.0,1867.71
2024-11-13,2024,11,13,Wednesday,False,False,,False,False,False,1820,87332,47.98,1476,1828,1716.67,1866.57
2024-11-14,2024,11,14,Thursday,False,False,,False,False,False,1497,81955,54.75,1820,1769,1597.67,1827.71
2024-11-15,2024,11,15,Friday,False,False,,False,False,False,1760,92101,52.33,1497,1790,1692.33,1823.43
2024-11-16,2024,11,16,Saturday,True,False,,False,True,False,1790,130135,72.7,1760,2104,1682.33,1778.57
2024-11-17,2024,11,17,Sunday,True,False,,False,True,False,1691,130832,77.37,1790,2253,1747.0,1698.29
2024-11-18,2024,11,18,Monday,False,False,,False,False,False,1563,63681,40.74,1691,1854,1681.33,1656.71
2024-11-19,2024,11,19,Tuesday,False,False,,False,False,False,1536,62518,40.7,1563,1476,1596.67,1665.29
2024-11-20,2024,11,20,Wednesday,False,False,,False,False,False,1544,66256,42.91,1536,1820,1547.67,1625.86
2024-11-21,2024,11,21,Thursday,False,False,,False,False,False,1540,73755,47.89,1544,1497,1540.0,1632.0
2024-11-22,2024,11,22,Friday,False,False,,False,False,False,1779,74910,42.11,1540,1760,1621.0,1634.71
2024-11-23,2024,11,23,Saturday,True,False,,False,True,False,1861,133825,71.91,1779,1790,1726.67,1644.86
2024-11-24,2024,11,24,Sunday,True,False,,False,True,False,1597,126377,79.13,1861,1691,1745.67,1631.43
2024-11-25,2024,11,25,Monday,False,False,,False,False,False,1746,68437,39.2,1597,1563,1734.67,1657.57
2024-11-26,2024,11,26,Tuesday,False,False,,False,False,False,1299,42871,33.0,1746,1536,1547.33,1623.71
2024-11-27,2024,11,27,Wednesday,False,False,,False,False,False,1232,40707,33.04,1299,1544,1425.67,1579.14
2024-11-28,2024,11,28,Thursday,False,False,,False,False,False,1104,43185,39.12,1232,1540,1211.67,1516.86
2024-11-29,2024,11,29,Friday,False,False,,False,False,False,1479,48273,32.64,1104,1779,1271.67,1474.0
2024-11-30,2024,11,30,Saturday,True,False,,False,True,False,1432,68637,47.93,1479,1861,1338.33,1412.71
2024-12-01,2024,12,1,Sunday,True,False,,False,True,False,1152,86294,74.91,1432,1597,1354.33,1349.14
2024-12-02,2024,12,2,Monday,False,False,,False,False,False,1458,46295,31.75,1152,1746,1347.33,1308.0
2024-12-03,2024,12,3,Tuesday,False,False,,False,False,False,1513,54717,36.16,1458,1299,1374.33,1338.57
2024-12-04,2024,12,4,Wednesday,False,False,,False,False,False,1348,57073,42.34,1513,1232,1439.67,1355.14
2024-12-05,2024,12,5,Thursday,False,False,,False,False,False,1562,55865,35.77,1348,1104,1474.33,1420.57
2024-12-06,2024,12,6,Friday,False,False,,False,False,False,1744,64912,37.22,1562,1479,1551.33,1458.43
2024-12-07,2024,12,7,Saturday,True,False,,False,True,False,1465,85191,58.15,1744,1432,1590.33,1463.14
2024-12-08,2024,12,8,Sunday,True,False,,False,True,False,1164,76232,65.49,1465,1152,1457.67,1464.86
2024-12-09,2024,12,9,Monday,False,False,,False,False,False,1417,47570,33.57,1164,1458,1348.67,1459.0
2024-12-10,2024,12,10,Tuesday,False,False,,False,False,False,1367,32457,23.74,1417,1513,1316.0,1438.14
2024-12-11,2024,12,11,Wednesday,False,False,,False,False,False,1301,40671,31.26,1367,1348,1361.67,1431.43
2024-12-12,2024,12,12,Thursday,False,False,,False,False,False,1384,36949,26.7,1301,1562,1350.67,1406.0
2024-12-13,2024,12,13,Friday,False,False,,False,False,False,1249,47698,38.19,1384,1744,1311.33,1335.29
2024-12-14,2024,12,14,Saturday,True,False,,False,True,False,1152,58804,51.05,1249,1465,1261.67,1290.57
2024-12-15,2024,12,15,Sunday,True,False,,False,True,False,1019,58259,57.17,1152,1164,1140.0,1269.86
2024-12-16,2024,12,16,Monday,False,False,,False,False,False,1416,43152,30.47,1019,1417,1195.67,1269.71
2024-12-17,2024,12,17,Tuesday,False,False,,False,False,False,1362,42410,31.14,1416,1367,1265.67,1269.0
2024-12-18,2024,12,18,Wednesday,False,False,,False,False,False,1448,45995,31.76,1362,1301,1408.67,1290.0
2024-12-19,2024,12,19,Thursday,False,False,,False,False,False,1397,39430,28.22,1448,1384,1402.33,1291.86
2024-12-20,2024,12,20,Friday,False,False,,False,False,False,1185,47088,39.74,1397,1249,1343.33,1282.71
2024-12-21,2024,12,21,Saturday,True,False,,False,True,False,1097,50169,45.73,1185,1152,1226.33,1274.86
2024-12-22,2024,12,22,Sunday,True,False,,False,True,False,890,44730,50.26,1097,1019,1057.33,1256.43
2024-12-23,2024,12,23,Monday,False,False,,False,False,False,1243,40397,32.5,890,1416,1076.67,1231.71
2024-12-24,2024,12,24,Tuesday,False,False,,False,False,False,1598,48072,30.08,1243,1362,1243.67,1265.43
2024-12-25,2024,12,25,Wednesday,False,True,크리스마스,False,True,False,1071,65877,61.51,1598,1448,1304.0,1211.57
2024-12-26,2024,12,26,Thursday,False,False,,False,False,False,1274,43559,34.19,1071,1397,1314.33,1194.0
2024-12-27,2024,12,27,Friday,False,False,,False,False,False,1211,41233,34.05,1274,1185,1185.33,1197.71
2024-12-28,2024,12,28,Saturday,True,False,,False,True,False,1047,51418,49.11,1211,1097,1177.33,1190.57
2024-12-29,2024,12,29,Sunday,True,False,,False,True,False,848,50453,59.5,1047,890,1035.33,1184.57
2024-12-30,2024,12,30,Monday,False,False,,False,False,False,983,48500,49.34,848,1243,959.33,1147.43
2024-12-31,2024,12,31,Tuesday,False,False,,False,False,False,1187,43260,36.44,983,1598,1006.0,1088.71
2025-01-01,2025,1,1,Wednesday,False,True,신정,False,True,False,1375,67991,49.45,1187,1071,1181.67,1132.14
2025-01-02,2025,1,2,Thursday,False,False,,False,False,False,1234,29480,23.89,1375,1274,1265.33,1126.43
2025-01-03,2025,1,3,Friday,False,False,,False,False,False,1280,38961,30.44,1234,1211,1296.33,1136.29
2025-01-04,2025,1,4,Saturday,True,False,,False,True,False,1068,57938,54.25,1280,1047,1194.0,1139.29
2025-01-05,2025,1,5,Sunday,True,False,,False,True,False,721,31605,43.83,1068,848,1023.0,1121.14
2025-01-06,2025,1,6,Monday,False,False,,False,False,False,1004,31297,31.17,721,983,931.0,1124.14
2025-01-07,2025,1,7,Tuesday,False,False,,False,False,False,1090,31352,28.76,1004,1187,938.33,1110.29
2025-01-08,2025,1,8,Wednesday,False,False,,False,False,False,874,30523,34.92,1090,1375,989.33,1038.71
2025-01-09,2025,1,9,Thursday,False,False,,False,False,False,1079,25661,23.78,874,1234,1014.33,1016.57
2025-01-10,2025,1,10,Friday,False,False,,False,False,False,1261,33988,26.95,1079,1280,1071.33,1013.86
2025-01-11,2025,1,11,Saturday,True,False,,False,True,False,989,45038,45.54,1261,1068,1109.67,1002.57
2025-01-12,2025,1,12,Sunday,True,False,,False,True,False,871,45363,52.08,989,721,1040.33,1024.0
2025-01-13,2025,1,13,Monday,False,False,,False,False,False,1125,33339,29.63,871,1004,995.0,1041.29
2025-01-14,2025,1,14,Tuesday,False,False,,False,False,False,1172,29574,25.23,1125,1090,1056.0,1053.0
2025-01-15,2025,1,15,Wednesday,False,False,,False,False,False,1261,33065,26.22,1172,874,1186.0,1108.29
2025-01-16,2025,1,16,Thursday,False,False,,False,False,False,1233,32588,26.43,1261,1079,1222.0,1130.29
2025-01-17,2025,1,17,Friday,False,False,,False,False,False,1356,47082,34.72,1233,1261,1283.33,1143.86
2025-01-18,2025,1,18,Saturday,True,False,,False,True,False,1296,69397,53.55,1356,989,1295.0,1187.71
2025-01-19,2025,1,19,Sunday,True,False,,False,True,False,936,59576,63.65,1296,871,1196.0,1197.0
2025-01-20,2025,1,20,Monday,False,False,,False,False,False,1226,37510,30.6,936,1125,1152.67,1211.43
2025-01-21,2025,1,21,Tuesday,False,False,,False,False,False,1193,36148,30.3,1226,1172,1118.33,1214.43
2025-01-22,2025,1,22,Wednesday,False,False,,False,False,False,1262,38400,30.43,1193,1261,1227.0,1214.57
2025-01-23,2025,1,23,Thursday,False,False,,False,False,False,1409,36628,26.0,1262,1233,1288.0,1239.71
2025-01-24,2025,1,24,Friday,False,False,,False,False,False,1451,47678,32.86,1409,1356,1374.0,1253.29
2025-01-25,2025,1,25,Saturday,True,False,,False,True,True,1127,76598,67.97,1451,1296,1329.0,1229.14
2025-01-26,2025,1,26,Sunday,True,False,,False,True,True,1199,82942,69.18,1127,936,1259.0,1266.71
2025-01-27,2025,1,27,Monday,False,True,설날,False,True,True,722,30556,42.32,1199,1226,1016.0,1194.71
2025-01-28,2025,1,28,Tuesday,False,True,설날,False,True,True,643,10571,16.44,722,1193,854.67,1116.14
2025-01-29,2025,1,29,Wednesday,False,True,설날,False,True,True,808,6738,8.34,643,1262,724.33,1051.29
2025-01-30,2025,1,30,Thursday,False,True,설날연휴,False,True,True,807,9555,11.84,808,1409,752.67,965.29
2025-01-31,2025,1,31,Friday,False,False,,False,False,False,717,42327,59.03,807,1451,777.33,860.43
2025-02-01,2025,2,1,Saturday,True,False,,False,True,False,999,60623,60.68,717,1127,841.0,842.14
2025-02-02,2025,2,2,Sunday,True,False,,False,True,False,1016,61042,60.08,999,1199,910.67,816.0
2025-02-03,2025,2,3,Monday,False,False,,False,False,False,1212,28947,23.88,1016,722,1075.67,886.0
2025-02-04,2025,2,4,Tuesday,False,False,,False,False,False,1276,31316,24.54,1212,643,1168.0,976.43
2025-02-05,2025,2,5,Wednesday,False,False,,False,False,False,1226,29277,23.88,1276,808,1238.0,1036.14
2025-02-06,2025,2,6,Thursday,False,False,,False,False,False,1299,32332,24.89,1226,807,1267.0,1106.43
2025-02-07,2025,2,7,Friday,False,False,,False,False,False,1012,31387,31.01,1299,717,1179.0,1148.57
2025-02-08,2025,2,8,Saturday,True,False,,False,True,False,745,37445,50.26,1012,999,1018.67,1112.29
2025-02-09,2025,2,9,Sunday,True,False,,False,True,False,891,40930,45.94,745,1016,882.67,1094.43
2025-02-10,2025,2,10,Monday,False,False,,False,False,False,1239,32996,26.63,891,1212,958.33,1098.29
2025-02-11,2025,2,11,Tuesday,False,False,,False,False,False,1362,35253,25.88,1239,1276,1164.0,1110.57
2025-02-12,2025,2,12,Wednesday,False,False,,False,False,False,1008,28945,28.72,1362,1226,1203.0,1079.43
2025-02-13,2025,2,13,Thursday,False,False,,False,False,False,1401,38868,27.74,1008,1299,1257.0,1094.0
2025-02-14,2025,2,14,Friday,False,False,,False,False,False,1493,47998,32.15,1401,1012,1300.67,1162.71
2025-02-15,2025,2,15,Saturday,True,False,,False,True,False,1267,79446,62.7,1493,745,1387.0,1237.29
2025-02-16,2025,2,16,Sunday,True,False,,False,True,False,1204,85563,71.07,1267,891,1321.33,1282.0
2025-02-17,2025,2,17,Monday,False,False,,False,False,False,1367,37814,27.66,1204,1239,1279.33,1300.29
2025-02-18,2025,2,18,Tuesday,False,False,,False,False,False,1356,36285,26.76,1367,1362,1309.0,1299.43
2025-02-19,2025,2,19,Wednesday,False,False,,False,False,False,1320,36424,27.59,1356,1008,1347.67,1344.0
2025-02-20,2025,2,20,Thursday,False,False,,False,False,False,1335,36330,27.21,1320,1401,1337.0,1334.57
2025-02-21,2025,2,21,Friday,False,False,,False,False,False,1394,42486,30.48,1335,1493,1349.67,1320.43
2025-02-22,2025,2,22,Saturday,True,False,,False,True,False,1331,66208,49.74,1394,1267,1353.33,1329.57
2025-02-23,2025,2,23,Sunday,True,False,,False,True,False,1059,60566,57.19,1331,1204,1261.33,1308.86
2025-02-24,2025,2,24,Monday,False,False,,False,False,False,1395,36390,26.09,1059,1367,1261.67,1312.86
2025-02-25,2025,2,25,Tuesday,False,False,,False,False,False,1471,52906,35.97,1395,1356,1308.33,1329.29
2025-02-26,2025,2,26,Wednesday,False,False,,False,False,False,1557,55035,35.35,1471,1320,1474.33,1363.14
2025-02-27,2025,2,27,Thursday,False,False,,False,False,False,1575,62829,39.89,1557,1335,1534.33,1397.43
2025-02-28,2025,2,28,Friday,False,False,,False,False,False,1453,70640,48.62,1575,1394,1528.33,1405.86
2025-03-01,2025,3,1,Saturday,True,True,삼일절,False,True,True,1324,87970,66.44,1453,1331,1450.67,1404.86
2025-03-02,2025,3,2,Sunday,True,False,,False,True,True,1108,57093,51.53,1324,1059,1295.0,1411.86
2025-03-03,2025,3,3,Monday,False,True,삼일절대체공휴일,False,True,True,1164,75119,64.54,1108,1395,1198.67,1378.86
2025-03-04,2025,3,4,Tuesday,False,False,,False,False,False,1157,28959,25.03,1164,1471,1143.0,1334.0
2025-03-05,2025,3,5,Wednesday,False,False,,False,False,False,1494,43856,29.35,1157,1557,1271.67,1325.0
2025-03-06,2025,3,6,Thursday,False,False,,False,False,False,1480,42876,28.97,1494,1575,1377.0,1311.43
2025-03-07,2025,3,7,Friday,False,False,,False,False,False,1515,59312,39.15,1480,1453,1496.33,1320.29
2025-03-08,2025,3,8,Saturday,True,False,,False,True,False,1583,105533,66.67,1515,1324,1526.0,1357.29
2025-03-09,2025,3,9,Sunday,True,False,,False,True,False,1786,148979,83.41,1583,1108,1628.0,1454.14
2025-03-10,2025,3,10,Monday,False,False,,False,False,False,1490,52319,35.11,1786,1164,1619.67,1500.71
2025-03-11,2025,3,11,Tuesday,False,False,,False,False,False,1395,40436,28.99,1490,1157,1557.0,1534.71
2025-03-12,2025,3,12,Wednesday,False,False,,False,False,False,1245,47399,38.07,1395,1494,1376.67,1499.14
2025-03-13,2025,3,13,Thursday,False,False,,False,False,False,1703,63210,37.12,1245,1480,1447.67,1531.0
2025-03-14,2025,3,14,Friday,False,False,,False,False,False,1720,92993,54.07,1703,1515,1556.0,1560.29
2025-03-15,2025,3,15,Saturday,True,False,,False,True,False,2328,202009,86.77,1720,1583,1917.0,1666.71
2025-03-16,2025,3,16,Sunday,True,False,,False,True,False,1098,60721,55.3,2328,1786,1715.33,1568.43
2025-03-17,2025,3,17,Monday,False,False,,False,False,False,1449,54083,37.32,1098,1490,1625.0,1562.57
2025-03-18,2025,3,18,Tuesday,False,False,,False,False,False,1283,46868,36.53,1449,1395,1276.67,1546.57
2025-03-19,2025,3,19,Wednesday,False,False,,False,False,False,1566,62640,40.0,1283,1245,1432.67,1592.43
2025-03-20,2025,3,20,Thursday,False,False,,False,False,False,1831,76733,41.91,1566,1703,1560.0,1610.71
2025-03-21,2025,3,21,Friday,False,False,,False,False,False,1787,85882,48.06,1831,1720,1728.0,1620.29
2025-03-22,2025,3,22,Saturday,True,False,,False,True,False,2345,186919,79.71,1787,2328,1987.67,1622.71
2025-03-23,2025,3,23,Sunday,True,False,,False,True,False,2724,254202,93.32,2345,1098,2285.33,1855.0
2025-03-24,2025,3,24,Monday,False,False,,False,False,False,1730,75303,43.53,2724,1449,2266.33,1895.14
2025-03-25,2025,3,25,Tuesday,False,False,,False,False,False,1528,61127,40.0,1730,1283,1994.0,1930.14
2025-03-26,2025,3,26,Wednesday,False,False,,False,False,False,1756,87980,50.1,1528,1566,1671.33,1957.29
2025-03-27,2025,3,27,Thursday,False,False,,False,False,False,1616,73659,45.58,1756,1831,1633.33,1926.57
2025-03-28,2025,3,28,Friday,False,False,,False,False,False,1913,82244,42.99,1616,1787,1761.67,1944.57
2025-03-29,2025,3,29,Saturday,True,False,,False,True,False,1591,95916,60.29,1913,2345,1706.67,1836.86
2025-03-30,2025,3,30,Sunday,True,False,,False,True,False,1478,116062,78.53,1591,2724,1660.67,1658.86
2025-03-31,2025,3,31,Monday,False,False,,False,False,False,1734,69868,40.29,1478,1730,1601.0,1659.43
2025-04-01,2025,4,1,Tuesday,False,False,,False,False,False,1716,79186,46.15,1734,1528,1642.67,1686.29
2025-04-02,2025,4,2,Wednesday,False,False,,False,False,False,1480,67989,45.94,1716,1756,1643.33,1646.86
2025-04-03,2025,4,3,Thursday,False,False,,False,False,False,1803,107067,59.38,1480,1616,1666.33,1673.57
2025-04-04,2025,4,4,Friday,False,False,,False,False,False,1932,102477,53.04,1803,1913,1738.33,1676.29
2025-04-05,2025,4,5,Saturday,True,False,,False,True,False,1075,56617,52.67,1932,1591,1603.33,1602.57
2025-04-06,2025,4,6,Sunday,True,False,,False,True,False,2417,181728,75.19,1075,1478,1808.0,1736.71
2025-04-07,2025,4,7,Monday,False,False,,False,False,False,1889,90448,47.88,2417,1734,1793.67,1758.86
2025-04-08,2025,4,8,Tuesday,False,False,,False,False,False,1643,70322,42.8,1889,1716,1983.0,1748.43
2025-04-09,2025,4,9,Wednesday,False,False,,False,False,False,1561,68078,43.61,1643,1480,1697.67,1760.0
2025-04-10,2025,4,10,Thursday,False,False,,False,False,False,2194,99946,45.55,1561,1803,1799.33,1815.86
2025-04-11,2025,4,11,Friday,False,False,,False,False,False,2517,150067,59.62,2194,1932,2090.67,1899.43
2025-04-12,2025,4,12,Saturday,True,False,,False,True,False,1440,93118,64.67,2517,1075,2050.33,1951.57
2025-04-13,2025,4,13,Sunday,True,False,,False,True,False,651,32391,49.76,1440,2417,1536.0,1699.29
2025-04-14,2025,4,14,Monday,False,False,,False,False,False,1273,37845,29.73,651,1889,1121.33,1611.29
2025-04-15,2025,4,15,Tuesday,False,False,,False,False,False,1280,77104,60.24,1273,1643,1068.0,1559.43
2025-04-16,2025,4,16,Wednesday,False,False,,False,False,False,1859,98154,52.8,1280,1561,1470.67,1602.0
2025-04-17,2025,4,17,Thursday,False,False,,False,False,False,1836,92568,50.42,1859,2194,1658.33,1550.86
2025-04-18,2025,4,18,Friday,False,False,,False,False,False,2141,110280,51.51,1836,2517,1945.33,1497.14
2025-04-19,2025,4,19,Saturday,True,False,,False,True,False,1390,78353,56.37,2141,1440,1789.0,1490.0
2025-04-20,2025,4,20,Sunday,True,False,,False,True,False,3755,336440,89.6,1390,651,2428.67,1933.43
2025-04-21,2025,4,21,Monday,False,False,,False,False,False,1959,92313,47.12,3755,1273,2368.0,2031.43
2025-04-22,2025,4,22,Tuesday,False,False,,False,False,False,818,54116,66.16,1959,1280,2177.33,1965.43
2025-04-23,2025,4,23,Wednesday,False,False,,False,False,False,2244,148022,65.96,818,1859,1673.67,2020.43
2025-04-24,2025,4,24,Thursday,False,False,,False,False,False,2156,134430,62.35,2244,1836,1739.33,2066.14
2025-04-25,2025,4,25,Friday,False,False,,False,False,False,2508,151718,60.49,2156,2141,2302.67,2118.57
2025-04-26,2025,4,26,Saturday,True,False,,False,True,False,4412,415974,94.28,2508,1390,3025.33,2550.29
2025-04-27,2025,4,27,Sunday,True,False,,False,True,False,3968,435330,109.71,4412,3755,3629.33,2580.71
2025-04-28,2025,4,28,Monday,False,False,,False,False,False,2224,118861,53.44,3968,1959,3534.67,2618.57
2025-04-29,2025,4,29,Tuesday,False,False,,False,False,False,2070,115549,55.82,2224,818,2754.0,2797.43
2025-04-30,2025,4,30,Wednesday,False,False,,False,False,False,2359,112672,47.76,2070,2244,2217.67,2813.86
2025-05-01,2025,5,1,Thursday,False,False,,False,False,False,1165,77485,66.51,2359,2156,1864.67,2672.29
2025-05-02,2025,5,2,Friday,False,False,,False,False,False,1916,124399,64.93,1165,2508,1813.33,2587.71
2025-05-03,2025,5,3,Saturday,True,False,,False,True,True,1667,133385,80.01,1916,4412,1582.67,2195.57
2025-05-04,2025,5,4,Sunday,True,False,,False,True,True,3130,269269,86.03,1667,3968,2237.67,2075.86
2025-05-05,2025,5,5,Monday,False,True,어린이날,False,True,True,2012,182910,90.91,3130,2224,2269.67,2045.57
2025-05-06,2025,5,6,Tuesday,False,True,대체공휴일,True,True,True,2428,240602,99.09,2012,2070,2523.33,2096.71
2025-05-07,2025,5,7,Wednesday,False,False,,False,False,False,1929,87605,45.41,2428,2359,2123.0,2035.29
2025-05-08,2025,5,8,Thursday,False,False,,False,False,False,1974,103122,52.24,1929,1165,2110.33,2150.86
2025-05-09,2025,5,9,Friday,False,False,,False,False,False,1583,58197,36.76,1974,1916,1828.67,2103.29
2025-05-10,2025,5,10,Saturday,True,False,,False,True,False,1296,75490,58.25,1583,1667,1617.67,2050.29
2025-05-11,2025,5,11,Sunday,True,False,,False,True,False,2729,280458,102.77,1296,3130,1869.33,1993.0
2025-05-12,2025,5,12,Monday,False,False,,False,False,False,1996,98559,49.38,2729,2012,2007.0,1990.71
2025-05-13,2025,5,13,Tuesday,False,False,,False,False,False,1823,84219,46.2,1996,2428,2182.67,1904.29
2025-05-14,2025,5,14,Wednesday,False,False,,False,False,False,1979,105660,53.39,1823,1929,1932.67,1911.43
2025-05-15,2025,5,15,Thursday,False,False,,False,False,False,1942,94876,48.85,1979,1974,1914.67,1906.86
2025-05-16,2025,5,16,Friday,False,False,,False,False,False,1813,68421,37.74,1942,1583,1911.33,1939.71
2025-05-17,2025,5,17,Saturday,True,False,,False,True,False,2229,180371,80.92,1813,1296,1994.67,2073.0
2025-05-18,2025,5,18,Sunday,True,False,,False,True,False,3378,347214,102.79,2229,2729,2473.33,2165.71
2025-05-19,2025,5,19,Monday,False,False,,False,False,False,1744,100554,57.66,3378,1996,2450.33,2129.71
2025-05-20,2025,5,20,Tuesday,False,False,,False,False,False,1905,121587,63.83,1744,1823,2342.33,2141.43
2025-05-21,2025,5,21,Wednesday,False,False,,False,False,False,1914,122457,63.98,1905,1979,1854.33,2132.14
2025-05-22,2025,5,22,Thursday,False,False,,False,False,False,2217,132749,59.88,1914,1942,2012.0,2171.43
2025-05-23,2025,5,23,Friday,False,False,,False,False,False,2435,145118,59.6,2217,1813,2188.67,2260.29
2025-05-24,2025,5,24,Saturday,True,False,,False,True,False,4978,376177,75.57,2435,2229,3210.0,2653.0
2025-05-25,2025,5,25,Sunday,True,False,,False,True,False,4303,310877,72.25,4978,3378,3905.33,2785.14
2025-05-26,2025,5,26,Monday,False,False,,False,False,False,2033,105861,52.07,4303,1744,3771.33,2826.43
2025-05-27,2025,5,27,Tuesday,False,False,,False,False,False,1954,93660,47.93,2033,1905,2763.33,2833.43
2025-05-28,2025,5,28,Wednesday,False,False,,False,False,False,1813,84812,46.78,1954,1914,1933.33,2819.0
2025-05-29,2025,5,29,Thursday,False,False,,False,False,False,1995,105538,52.9,1813,2217,1920.67,2787.29
2025-05-30,2025,5,30,Friday,False,False,,False,False,False,2066,107813,52.18,1995,2435,1958.0,2734.57
2025-05-31,2025,5,31,Saturday,True,False,,False,True,False,2982,292972,98.25,2066,4978,2347.67,2449.43
2025-06-01,2025,6,1,Sunday,True,False,,False,True,False,2685,278968,103.9,2982,4303,2577.67,2218.29
2025-06-02,2025,6,2,Monday,False,False,,False,False,False,1991,92828,46.62,2685,2033,2552.67,2212.29
2025-06-03,2025,6,3,Tuesday,False,True,현충일연휴,False,True,False,2829,313831,110.93,1991,1954,2501.67,2337.29
2025-06-04,2025,6,4,Wednesday,False,False,,False,False,False,2096,95487,45.56,2829,1813,2305.33,2377.71
2025-06-05,2025,6,5,Thursday,False,False,,False,False,False,2227,109377,49.11,2096,1995,2384.0,2410.86
2025-06-06,2025,6,6,Friday,False,True,현충일,False,True,True,2994,310867,103.83,2227,2066,2439.0,2543.43
2025-06-07,2025,6,7,Saturday,True,False,,False,True,True,2609,267631,102.58,2994,2982,2610.0,2490.14
2025-06-08,2025,6,8,Sunday,True,False,,False,True,True,2482,263165,106.03,2609,2685,2695.0,2461.14
2025-06-09,2025,6,9,Monday,False,False,,False,False,False,1865,85837,46.03,2482,1991,2318.67,2443.14
2025-06-10,2025,6,10,Tuesday,False,False,,False,False,False,1684,82832,49.19,1865,2829,2010.33,2279.57
2025-06-11,2025,6,11,Wednesday,False,False,,False,False,False,1990,101340,50.92,1684,2096,1846.33,2264.43
2025-06-12,2025,6,12,Thursday,False,False,,False,False,False,1914,87682,45.81,1990,2227,1862.67,2219.71
2025-06-13,2025,6,13,Friday,False,False,,False,False,False,1879,91138,48.5,1914,2994,1927.67,2060.43
2025-06-14,2025,6,14,Saturday,True,False,,False,True,False,2350,196471,83.6,1879,2609,2047.67,2023.43
2025-06-15,2025,6,15,Sunday,True,False,,False,True,False,1768,161857,91.55,2350,2482,1999.0,1921.43
