date,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,daily_parking_count,daily_usage_minutes,avg_stay_minutes
2025-05-07,2025,5,7,Wednesday,False,False,,False,False,False,1929,87605,45.41
2025-05-08,2025,5,8,Thursday,False,False,,False,False,False,1974,103122,52.24
2025-05-09,2025,5,9,Friday,False,False,,False,False,False,1583,58197,36.76
2025-05-10,2025,5,10,Saturday,True,False,,False,True,False,1296,75490,58.25
2025-05-11,2025,5,11,Sunday,True,False,,False,True,False,2729,280458,102.77
2025-05-12,2025,5,12,Monday,False,False,,False,False,False,1996,98559,49.38
2025-05-13,2025,5,13,Tuesday,False,False,,False,False,False,1823,84219,46.2
2025-05-14,2025,5,14,Wednesday,False,False,,False,False,False,1979,105660,53.39
2025-05-15,2025,5,15,Thursday,False,False,,False,False,False,1942,94876,48.85
2025-05-16,2025,5,16,Friday,False,False,,False,False,False,1813,68421,37.74
2025-05-17,2025,5,17,Saturday,True,False,,False,True,False,2229,180371,80.92
2025-05-18,2025,5,18,Sunday,True,False,,False,True,False,3378,347214,102.79
2025-05-19,2025,5,19,Monday,False,False,,False,False,False,1744,100554,57.66
2025-05-20,2025,5,20,Tuesday,False,False,,False,False,False,1905,121587,63.83
2025-05-21,2025,5,21,Wednesday,False,False,,False,False,False,1914,122457,63.98
2025-05-22,2025,5,22,Thursday,False,False,,False,False,False,2217,132749,59.88
2025-05-23,2025,5,23,Friday,False,False,,False,False,False,2435,145118,59.6
2025-05-24,2025,5,24,Saturday,True,False,,False,True,False,4978,376177,75.57
2025-05-25,2025,5,25,Sunday,True,False,,False,True,False,4303,310877,72.25
2025-05-26,2025,5,26,Monday,False,False,,False,False,False,2033,105861,52.07
2025-05-27,2025,5,27,Tuesday,False,False,,False,False,False,1954,93660,47.93
2025-05-28,2025,5,28,Wednesday,False,False,,False,False,False,1813,84812,46.78
2025-05-29,2025,5,29,Thursday,False,False,,False,False,False,1995,105538,52.9
2025-05-30,2025,5,30,Friday,False,False,,False,False,False,2066,107813,52.18
2025-05-31,2025,5,31,Saturday,True,False,,False,True,False,2982,292972,98.25
2025-06-01,2025,6,1,Sunday,True,False,,False,True,False,2685,278968,103.9
2025-06-02,2025,6,2,Monday,False,False,,False,False,False,1991,92828,46.62
2025-06-03,2025,6,3,Tuesday,False,True,현충일연휴,False,True,False,2829,313831,110.93
2025-06-04,2025,6,4,Wednesday,False,False,,False,False,False,2096,95487,45.56
2025-06-05,2025,6,5,Thursday,False,False,,False,False,False,2227,109377,49.11
2025-06-06,2025,6,6,Friday,False,True,현충일,False,True,True,2994,310867,103.83
2025-06-07,2025,6,7,Saturday,True,False,,False,True,True,2609,267631,102.58
2025-06-08,2025,6,8,Sunday,True,False,,False,True,True,2482,263165,106.03
2025-06-09,2025,6,9,Monday,False,False,,False,False,False,1865,85837,46.03
2025-06-10,2025,6,10,Tuesday,False,False,,False,False,False,1684,82832,49.19
2025-06-11,2025,6,11,Wednesday,False,False,,False,False,False,1990,101340,50.92
2025-06-12,2025,6,12,Thursday,False,False,,False,False,False,1914,87682,45.81
2025-06-13,2025,6,13,Friday,False,False,,False,False,False,1879,91138,48.5
2025-06-14,2025,6,14,Saturday,True,False,,False,True,False,2350,196471,83.6
2025-06-15,2025,6,15,Sunday,True,False,,False,True,False,1768,161857,91.55
2025-06-16,2025,6,16,Monday,False,False,,False,False,False,1861,73402,39.44
2025-06-17,2025,6,17,Tuesday,False,False,,False,False,False,1885,101493,53.84
2025-06-18,2025,6,18,Wednesday,False,False,,False,False,False,1799,99641,55.39
2025-06-19,2025,6,19,Thursday,False,False,,False,False,False,1597,79084,49.52
2025-06-20,2025,6,20,Friday,False,False,,False,False,False,1475,57500,38.98
2025-06-21,2025,6,21,Saturday,True,False,,False,True,False,1826,144474,79.12
2025-06-22,2025,6,22,Sunday,True,False,,False,True,False,2907,322514,110.94
2025-06-23,2025,6,23,Monday,False,False,,False,False,False,1891,78827,41.69
2025-06-24,2025,6,24,Tuesday,False,False,,False,False,False,1673,79243,47.37
2025-06-25,2025,6,25,Wednesday,False,False,,False,False,False,1490,52450,35.2
2025-06-26,2025,6,26,Thursday,False,False,,False,False,False,1777,79189,44.56
2025-06-27,2025,6,27,Friday,False,False,,False,False,False,1797,97195,54.09
2025-06-28,2025,6,28,Saturday,True,False,,False,True,False,1747,143142,81.94
2025-06-29,2025,6,29,Sunday,True,False,,False,True,False,2109,204663,97.04
2025-06-30,2025,6,30,Monday,False,False,,False,False,False,1707,74024,43.36
2025-07-01,2025,7,1,Tuesday,False,False,,False,False,False,1501,63528,42.32
2025-07-02,2025,7,2,Wednesday,False,False,,False,False,False,1512,62036,41.03
2025-07-03,2025,7,3,Thursday,False,False,,False,False,False,1783,75099,42.12
2025-07-04,2025,7,4,Friday,False,False,,False,False,False,1794,100839,56.21
2025-07-05,2025,7,5,Saturday,True,False,,False,True,False,2437,251741,103.3
2025-07-06,2025,7,6,Sunday,True,False,,False,True,False,2222,253203,113.95
2025-07-07,2025,7,7,Monday,False,False,,False,False,False,1687,72612,43.04
2025-07-08,2025,7,8,Tuesday,False,False,,False,False,False,1715,55663,32.46
2025-07-09,2025,7,9,Wednesday,False,False,,False,False,False,1745,81815,46.89
2025-07-10,2025,7,10,Thursday,False,False,,False,False,False,1752,67669,38.62
2025-07-11,2025,7,11,Friday,False,False,,False,False,False,1950,96272,49.37
2025-07-12,2025,7,12,Saturday,True,False,,False,True,False,2444,233011,95.34
2025-07-13,2025,7,13,Sunday,True,False,,False,True,False,1930,191198,99.07
2025-07-14,2025,7,14,Monday,False,False,,False,False,False,1565,65083,41.59
2025-07-15,2025,7,15,Tuesday,False,False,,False,False,False,1681,81090,48.24
2025-07-16,2025,7,16,Wednesday,False,False,,False,False,False,1343,56654,42.18
2025-07-17,2025,7,17,Thursday,False,False,,False,False,False,1482,50229,33.89
2025-07-18,2025,7,18,Friday,False,False,,False,False,False,1526,64396,42.2
2025-07-19,2025,7,19,Saturday,True,False,,False,True,False,1283,89179,69.51
2025-07-20,2025,7,20,Sunday,True,False,,False,True,False,1587,102141,64.36
2025-07-21,2025,7,21,Monday,False,False,,False,False,False,1758,81520,46.37
2025-07-22,2025,7,22,Tuesday,False,False,,False,False,False,1652,66418,40.2
2025-07-23,2025,7,23,Wednesday,False,False,,False,False,False,1680,74786,44.52
2025-07-24,2025,7,24,Thursday,False,False,,False,False,False,1751,79607,45.46
2025-07-25,2025,7,25,Friday,False,False,,False,False,False,2090,99509,47.61
2025-07-26,2025,7,26,Saturday,True,False,,False,True,False,2431,195981,80.62
2025-07-27,2025,7,27,Sunday,True,False,,False,True,False,2209,197311,89.32
2025-07-28,2025,7,28,Monday,False,False,,False,False,False,1949,100861,51.75
2025-07-29,2025,7,29,Tuesday,False,False,,False,False,False,1818,96578,53.12
2025-07-30,2025,7,30,Wednesday,False,False,,False,False,False,1697,97690,57.57
2025-07-31,2025,7,31,Thursday,False,False,,False,False,False,1956,109158,55.81
2025-08-01,2025,8,1,Friday,False,False,,False,False,False,1823,133389,73.17
2025-08-02,2025,8,2,Saturday,True,False,,False,True,False,2074,201646,97.23
2025-08-03,2025,8,3,Sunday,True,False,,False,True,False,1813,196512,108.39
2025-08-04,2025,8,4,Monday,False,False,,False,False,False,1499,79831,53.26
2025-08-05,2025,8,5,Tuesday,False,False,,False,False,False,1619,88627,54.74
2025-08-06,2025,8,6,Wednesday,False,False,,False,False,False,1315,57600,43.8
2025-08-07,2025,8,7,Thursday,False,False,,False,False,False,1807,97223,53.8
2025-08-08,2025,8,8,Friday,False,False,,False,False,False,2015,112925,56.04
2025-08-09,2025,8,9,Saturday,True,False,,False,True,False,2125,164759,77.53
2025-08-10,2025,8,10,Sunday,True,False,,False,True,False,2598,258098,99.34
2025-08-11,2025,8,11,Monday,False,False,,False,False,False,1719,79035,45.98
2025-08-12,2025,8,12,Tuesday,False,False,,False,False,False,1835,100385,54.71
2025-08-13,2025,8,13,Wednesday,False,False,,False,False,False,1482,38623,26.06
2025-08-14,2025,8,14,Thursday,False,False,,False,False,False,1528,47822,31.3
2025-08-15,2025,8,15,Friday,False,True,광복절,False,True,True,2125,206666,97.25
2025-08-16,2025,8,16,Saturday,True,False,,False,True,True,2622,294606,112.36
2025-08-17,2025,8,17,Sunday,True,False,,False,True,True,2157,241576,112.0
2025-08-18,2025,8,18,Monday,False,False,,False,False,False,1654,76031,45.97
2025-08-19,2025,8,19,Tuesday,False,False,,False,False,False,1645,95109,57.82
2025-08-20,2025,8,20,Wednesday,False,False,,False,False,False,1768,87654,49.58
2025-08-21,2025,8,21,Thursday,False,False,,False,False,False,1760,84667,48.11
2025-08-22,2025,8,22,Friday,False,False,,False,False,False,1994,103911,52.11
2025-08-23,2025,8,23,Saturday,True,False,,False,True,False,2560,275770,107.72
2025-08-24,2025,8,24,Sunday,True,False,,False,True,False,2101,221339,105.35
2025-08-25,2025,8,25,Monday,False,False,,False,False,False,1377,60327,43.81
2025-08-26,2025,8,26,Tuesday,False,False,,False,False,False,1741,72968,41.91
2025-08-27,2025,8,27,Wednesday,False,False,,False,False,False,1879,88649,47.18
2025-08-28,2025,8,28,Thursday,False,False,,False,False,False,1785,92253,51.68
2025-08-29,2025,8,29,Friday,False,False,,False,False,False,1884,100204,53.19
2025-08-30,2025,8,30,Saturday,True,False,,False,True,False,2228,209123,93.86
2025-08-31,2025,8,31,Sunday,True,False,,False,True,False,1996,195625,98.01
2025-09-01,2025,9,1,Monday,False,False,,False,False,False,1598,55386,34.66
2025-09-02,2025,9,2,Tuesday,False,False,,False,False,False,1869,108400,58.0
2025-09-03,2025,9,3,Wednesday,False,False,,False,False,False,1995,110184,55.23
2025-09-04,2025,9,4,Thursday,False,False,,False,False,False,1926,113057,58.7
2025-09-05,2025,9,5,Friday,False,False,,False,False,False,2355,144591,61.4
2025-09-06,2025,9,6,Saturday,True,False,,False,True,False,3931,345164,87.81
2025-09-07,2025,9,7,Sunday,True,False,,False,True,False,4363,360584,82.65
2025-09-08,2025,9,8,Monday,False,False,,False,False,False,1939,107343,55.36
2025-09-09,2025,9,9,Tuesday,False,False,,False,False,False,1811,107857,59.56
2025-09-10,2025,9,10,Wednesday,False,False,,False,False,False,2191,114890,52.44
2025-09-11,2025,9,11,Thursday,False,False,,False,False,False,2232,117387,52.59
2025-09-12,2025,9,12,Friday,False,False,,False,False,False,2185,116483,53.31
2025-09-13,2025,9,13,Saturday,True,False,,False,True,False,3830,358122,93.5
2025-09-14,2025,9,14,Sunday,True,False,,False,True,False,3695,356876,96.58
2025-09-15,2025,9,15,Monday,False,False,,False,False,False,2293,117304,51.16
2025-09-16,2025,9,16,Tuesday,False,False,,False,False,False,1803,118232,65.58
2025-09-17,2025,9,17,Wednesday,False,False,,False,False,False,1797,124078,69.05
2025-09-18,2025,9,18,Thursday,False,False,,False,False,False,2450,190691,77.83
2025-09-19,2025,9,19,Friday,False,False,,False,False,False,2223,197116,88.67
2025-09-20,2025,9,20,Saturday,True,False,,False,True,False,3574,456305,127.67
2025-09-21,2025,9,21,Sunday,True,False,,False,True,False,4673,514104,110.02
2025-09-22,2025,9,22,Monday,False,False,,False,False,False,2294,153069,66.73
2025-09-23,2025,9,23,Tuesday,False,False,,False,False,False,2402,131550,54.77
2025-09-24,2025,9,24,Wednesday,False,False,,False,False,False,1460,66003,45.21
2025-09-25,2025,9,25,Thursday,False,False,,False,False,False,2269,145016,63.91
2025-09-26,2025,9,26,Friday,False,False,,False,False,False,2774,153697,55.41
2025-09-27,2025,9,27,Saturday,True,False,,False,True,False,5508,653955,118.73
2025-09-28,2025,9,28,Sunday,True,False,,False,True,False,4023,357249,88.8
2025-09-29,2025,9,29,Monday,False,False,,False,False,False,2168,123395,56.92
2025-09-30,2025,9,30,Tuesday,False,False,,False,False,False,2062,112948,54.78
2025-10-01,2025,10,1,Wednesday,False,False,,False,False,False,2082,106736,51.27
2025-10-02,2025,10,2,Thursday,False,False,,False,False,False,2137,114681,53.66
2025-10-03,2025,10,3,Friday,False,True,개천절,False,True,True,1804,145777,80.81
2025-10-04,2025,10,4,Saturday,True,False,,False,True,True,2077,197587,95.13
2025-10-05,2025,10,5,Sunday,True,True,대체공휴일,True,True,True,1305,99806,76.48
2025-10-06,2025,10,6,Monday,False,True,대체공휴일,True,True,True,1020,50808,49.81
2025-10-07,2025,10,7,Tuesday,False,True,추석,False,True,True,1156,86601,74.91
2025-10-08,2025,10,8,Wednesday,False,True,추석연휴,False,True,True,3158,318894,100.98
2025-10-09,2025,10,9,Thursday,False,True,한글날,False,True,True,2317,274547,118.49
2025-10-10,2025,10,10,Friday,False,False,,False,False,False,1369,130156,95.07
2025-10-11,2025,10,11,Saturday,True,False,,False,True,False,1655,149335,90.23
2025-10-12,2025,10,12,Sunday,True,False,,False,True,False,1965,200707,102.14
2025-10-13,2025,10,13,Monday,False,False,,False,False,False,1531,62998,41.15
2025-10-14,2025,10,14,Tuesday,False,False,,False,False,False,1720,93836,54.56
2025-10-15,2025,10,15,Wednesday,False,False,,False,False,False,1963,115839,59.01
2025-10-16,2025,10,16,Thursday,False,False,,False,False,False,2278,143962,63.2
2025-10-17,2025,10,17,Friday,False,False,,False,False,False,2388,136401,57.12
2025-10-18,2025,10,18,Saturday,True,False,,False,True,False,3839,397366,103.51
2025-10-19,2025,10,19,Sunday,True,False,,False,True,False,2856,295270,103.39
2025-10-20,2025,10,20,Monday,False,False,,False,False,False,1977,116324,58.84
2025-10-21,2025,10,21,Tuesday,False,False,,False,False,False,1837,91896,50.03
2025-10-22,2025,10,22,Wednesday,False,False,,False,False,False,2217,117608,53.05
2025-10-23,2025,10,23,Thursday,False,False,,False,False,False,2025,110050,54.35
2025-10-24,2025,10,24,Friday,False,False,,False,False,False,2332,133219,57.13
2025-10-25,2025,10,25,Saturday,True,False,,False,True,False,2385,218198,91.49
2025-10-26,2025,10,26,Sunday,True,False,,False,True,False,1908,191835,100.54
2025-10-27,2025,10,27,Monday,False,False,,False,False,False,1792,89316,49.84
2025-10-28,2025,10,28,Tuesday,False,False,,False,False,False,1989,86374,43.43
2025-10-29,2025,10,29,Wednesday,False,False,,False,False,False,1967,93697,47.63
2025-10-30,2025,10,30,Thursday,False,False,,False,False,False,1946,112088,57.6
2025-10-31,2025,10,31,Friday,False,False,,False,False,False,1906,96027,50.38
2025-11-01,2025,11,1,Saturday,True,False,,False,True,False,2109,159888,75.81
2025-11-02,2025,11,2,Sunday,True,False,,False,True,False,1830,139219,76.08
2025-11-03,2025,11,3,Monday,False,False,,False,False,False,1790,74100,41.4
2025-11-04,2025,11,4,Tuesday,False,False,,False,False,False,1686,88108,52.26
2025-11-05,2025,11,5,Wednesday,False,False,,False,False,False,1729,76266,44.11
2025-11-06,2025,11,6,Thursday,False,False,,False,False,False,1848,101108,54.71
2025-11-07,2025,11,7,Friday,False,False,,False,False,False,2013,116962,58.1
2025-11-08,2025,11,8,Saturday,True,False,,False,True,False,1691,152915,90.43
2025-11-09,2025,11,9,Sunday,True,False,,False,True,False,1942,187417,96.51
2025-11-10,2025,11,10,Monday,False,False,,False,False,False,1835,70723,38.54
2025-11-11,2025,11,11,Tuesday,False,False,,False,False,False,1841,83631,45.43
2025-11-12,2025,11,12,Wednesday,False,False,,False,False,False,1819,86802,47.72
2025-11-13,2025,11,13,Thursday,False,False,,False,False,False,1798,113948,63.37
2025-11-14,2025,11,14,Friday,False,False,,False,False,False,2066,130392,63.11
2025-11-15,2025,11,15,Saturday,True,False,,False,True,False,1861,154184,82.85
2025-11-16,2025,11,16,Sunday,True,False,,False,True,False,1760,169624,96.38
2025-11-17,2025,11,17,Monday,False,False,,False,False,False,1604,79051,49.28
2025-11-18,2025,11,18,Tuesday,False,False,,False,False,False,1669,60774,36.41
2025-11-19,2025,11,19,Wednesday,False,False,,False,False,False,1607,70094,43.62
2025-11-20,2025,11,20,Thursday,False,False,,False,False,False,1539,75241,48.89
2025-11-21,2025,11,21,Friday,False,False,,False,False,False,1740,85585,49.19
2025-11-22,2025,11,22,Saturday,True,False,,False,True,False,1725,130665,75.75
2025-11-23,2025,11,23,Sunday,True,False,,False,True,False,1436,131149,91.33
2025-11-24,2025,11,24,Monday,False,False,,False,False,False,1354,66728,49.28
2025-11-25,2025,11,25,Tuesday,False,False,,False,False,False,1570,59550,37.93
2025-11-26,2025,11,26,Wednesday,False,False,,False,False,False,1491,79615,53.4
2025-11-27,2025,11,27,Thursday,False,False,,False,False,False,1382,55548,40.19
2025-11-28,2025,11,28,Friday,False,False,,False,False,False,1682,79887,47.5
2025-11-29,2025,11,29,Saturday,True,False,,False,True,False,1413,105624,74.75
2025-11-30,2025,11,30,Sunday,True,False,,False,True,False,1325,104879,79.15
2025-12-01,2025,12,1,Monday,False,False,,False,False,False,1504,62010,41.23
2025-12-02,2025,12,2,Tuesday,False,False,,False,False,False,1447,77832,53.79
2025-12-03,2025,12,3,Wednesday,False,False,,False,False,False,1325,67515,50.95
2025-12-04,2025,12,4,Thursday,False,False,,False,False,False,1715,59894,34.92
2025-12-05,2025,12,5,Friday,False,False,,False,False,False,1254,58007,46.26
2025-12-06,2025,12,6,Saturday,True,False,,False,True,False,1068,65479,61.31
2025-12-07,2025,12,7,Sunday,True,False,,False,True,False,1116,77578,69.51
2025-12-08,2025,12,8,Monday,False,False,,False,False,False,1659,57700,34.78
2025-12-09,2025,12,9,Tuesday,False,False,,False,False,False,1602,60628,37.85
2025-12-10,2025,12,10,Wednesday,False,False,,False,False,False,1436,71920,50.08
2025-12-11,2025,12,11,Thursday,False,False,,False,False,False,1461,65341,44.72
2025-12-12,2025,12,12,Friday,False,False,,False,False,False,1501,65725,43.79
2025-12-13,2025,12,13,Saturday,True,False,,False,True,False,827,48419,58.55
2025-12-14,2025,12,14,Sunday,True,False,,False,True,False,879,62639,71.26
2025-12-15,2025,12,15,Monday,False,False,,False,False,False,1357,43375,31.96
2025-12-16,2025,12,16,Tuesday,False,False,,False,False,False,1320,39562,29.97
2025-12-17,2025,12,17,Wednesday,False,False,,False,False,False,1327,49343,37.18
2025-12-18,2025,12,18,Thursday,False,False,,False,False,False,1421,48279,33.98
2025-12-19,2025,12,19,Friday,False,False,,False,False,False,1352,62140,45.96
2025-12-20,2025,12,20,Saturday,True,False,,False,True,False,1170,58080,49.64
2025-12-21,2025,12,21,Sunday,True,False,,False,True,False,1051,65616,62.43
2025-12-22,2025,12,22,Monday,False,False,,False,False,False,1545,46511,30.1
2025-12-23,2025,12,23,Tuesday,False,False,,False,False,False,1254,38166,30.44
2025-12-24,2025,12,24,Wednesday,False,False,,False,False,False,1352,53063,39.25
2025-12-25,2025,12,25,Thursday,False,True,크리스마스,False,True,False,880,56715,64.45
2025-12-26,2025,12,26,Friday,False,False,,False,False,False,1050,44611,42.49
2025-12-27,2025,12,27,Saturday,True,False,,False,True,False,919,60191,65.5
2025-12-28,2025,12,28,Sunday,True,False,,False,True,False,810,61107,75.44
2025-12-29,2025,12,29,Monday,False,False,,False,False,False,1197,52821,44.13
2025-12-30,2025,12,30,Tuesday,False,False,,False,False,False,1127,51848,46.01
2025-12-31,2025,12,31,Wednesday,False,False,,False,False,False,1253,49468,39.48
2026-01-01,2026,1,1,Thursday,False,False,,False,False,False,951,51582,54.24
2026-01-02,2026,1,2,Friday,False,False,,False,False,False,926,45591,49.23
2026-01-03,2026,1,3,Saturday,True,False,,False,True,False,862,52257,60.62
2026-01-04,2026,1,4,Sunday,True,False,,False,True,False,928,67702,72.95
2026-01-05,2026,1,5,Monday,False,False,,False,False,False,1270,37990,29.91
2026-01-06,2026,1,6,Tuesday,False,False,,False,False,False,1191,48102,40.39
2026-01-07,2026,1,7,Wednesday,False,False,,False,False,False,1092,39594,36.26
2026-01-08,2026,1,8,Thursday,False,False,,False,False,False,1284,41964,32.68
2026-01-09,2026,1,9,Friday,False,False,,False,False,False,1116,52243,46.81
2026-01-10,2026,1,10,Saturday,True,False,,False,True,False,767,47582,62.04
2026-01-11,2026,1,11,Sunday,True,False,,False,True,False,722,46539,64.46
2026-01-12,2026,1,12,Monday,False,False,,False,False,False,1314,37072,28.21
2026-01-13,2026,1,13,Tuesday,False,False,,False,False,False,1514,34197,22.59
2026-01-14,2026,1,14,Wednesday,False,False,,False,False,False,1545,42622,27.59
2026-01-15,2026,1,15,Thursday,False,False,,False,False,False,1493,47429,31.77
2026-01-16,2026,1,16,Friday,False,False,,False,False,False,1333,52404,39.31
2026-01-17,2026,1,17,Saturday,True,False,,False,True,False,1266,60119,47.49
2026-01-18,2026,1,18,Sunday,True,False,,False,True,False,837,56522,67.53
2026-01-19,2026,1,19,Monday,False,False,,False,False,False,1096,34218,31.22
2026-01-20,2026,1,20,Tuesday,False,False,,False,False,False,1219,34427,28.24
2026-01-21,2026,1,21,Wednesday,False,False,,False,False,False,1351,32921,24.37
2026-01-22,2026,1,22,Thursday,False,False,,False,False,False,1156,33835,29.27
2026-01-23,2026,1,23,Friday,False,False,,False,False,False,1387,43566,31.41
2026-01-24,2026,1,24,Saturday,True,False,,False,True,False,887,39472,44.5
2026-01-25,2026,1,25,Sunday,True,False,,False,True,False,755,41399,54.83
2026-01-26,2026,1,26,Monday,False,False,,False,False,False,1274,41187,32.33
2026-01-27,2026,1,27,Tuesday,False,False,,False,False,False,1320,45212,34.25
2026-01-28,2026,1,28,Wednesday,False,False,,False,False,False,1463,43828,29.96
2026-01-29,2026,1,29,Thursday,False,False,,False,False,False,1310,44540,34.0
2026-01-30,2026,1,30,Friday,False,False,,False,False,False,1318,49985,37.92
2026-01-31,2026,1,31,Saturday,True,False,,False,True,False,973,52271,53.72
2026-02-01,2026,2,1,Sunday,True,False,,False,True,False,831,52459,63.13
2026-02-02,2026,2,2,Monday,False,False,,False,False,False,1086,23590,21.72
2026-02-03,2026,2,3,Tuesday,False,False,,False,False,False,1522,45770,30.07
2026-02-04,2026,2,4,Wednesday,False,False,,False,False,False,1262,45731,36.24
2026-02-05,2026,2,5,Thursday,False,False,,False,False,False,1291,43137,33.41
2026-02-06,2026,2,6,Friday,False,False,,False,False,False,1504,41429,27.55
2026-02-07,2026,2,7,Saturday,True,False,,False,True,False,880,43293,49.2
2026-02-08,2026,2,8,Sunday,True,False,,False,True,False,731,46972,64.26
2026-02-09,2026,2,9,Monday,False,False,,False,False,False,1383,36431,26.34
2026-02-10,2026,2,10,Tuesday,False,False,,False,False,False,1301,39700,30.51
2026-02-11,2026,2,11,Wednesday,False,False,,False,False,False,1512,36484,24.13
2026-02-12,2026,2,12,Thursday,False,False,,False,False,False,1713,50398,29.42
2026-02-13,2026,2,13,Friday,False,False,,False,False,False,1374,43997,32.02
2026-02-14,2026,2,14,Saturday,True,False,,False,True,False,1206,89141,73.91
2026-02-15,2026,2,15,Sunday,True,False,,False,True,False,1097,78928,71.95
2026-02-16,2026,2,16,Monday,False,False,,False,False,False,1127,72299,64.15
2026-02-17,2026,2,17,Tuesday,False,False,,False,False,False,1151,55013,47.8
2026-02-18,2026,2,18,Wednesday,False,False,,False,False,False,1076,76803,71.38
2026-02-19,2026,2,19,Thursday,False,False,,False,False,False,1221,59239,48.52
2026-02-20,2026,2,20,Friday,False,False,,False,False,False,1329,67414,50.73
2026-02-21,2026,2,21,Saturday,True,False,,False,True,False,1843,147426,79.99
2026-02-22,2026,2,22,Sunday,True,False,,False,True,False,1116,84755,75.95
2026-02-23,2026,2,23,Monday,False,False,,False,False,False,1383,43914,31.75
2026-02-24,2026,2,24,Tuesday,False,False,,False,False,False,1365,51385,37.64
2026-02-25,2026,2,25,Wednesday,False,False,,False,False,False,1579,60995,38.63
2026-02-26,2026,2,26,Thursday,False,False,,False,False,False,1620,66024,40.76
2026-02-27,2026,2,27,Friday,False,False,,False,False,False,1611,81183,50.39
2026-02-28,2026,2,28,Saturday,True,False,,False,True,False,1988,151139,76.03
2026-03-01,2026,3,1,Sunday,True,False,,False,True,False,1573,136310,86.66
2026-03-02,2026,3,2,Monday,False,False,,False,False,False,825,65122,78.94
2026-03-03,2026,3,3,Tuesday,False,False,,False,False,False,1441,66328,46.03
2026-03-04,2026,3,4,Wednesday,False,False,,False,False,False,1486,65930,44.37
2026-03-05,2026,3,5,Thursday,False,False,,False,False,False,1365,55071,40.35
2026-03-06,2026,3,6,Friday,False,False,,False,False,False,1268,63069,49.74
2026-03-07,2026,3,7,Saturday,True,False,,False,True,False,1384,106609,77.03
2026-03-08,2026,3,8,Sunday,True,False,,False,True,False,1215,100819,82.98
2026-03-09,2026,3,9,Monday,False,False,,False,False,False,1287,48778,37.9
2026-03-10,2026,3,10,Tuesday,False,False,,False,False,False,1252,49655,39.66
2026-03-11,2026,3,11,Wednesday,False,False,,False,False,False,1268,56054,44.21
2026-03-12,2026,3,12,Thursday,False,False,,False,False,False,1433,72847,50.84
2026-03-13,2026,3,13,Friday,False,False,,False,False,False,1532,81634,53.29
2026-03-14,2026,3,14,Saturday,True,False,,False,True,False,1723,146780,85.19
2026-03-15,2026,3,15,Sunday,True,False,,False,True,False,1450,138323,95.4
2026-03-16,2026,3,16,Monday,False,False,,False,False,False,1417,66487,46.92
2026-03-17,2026,3,17,Tuesday,False,False,,False,False,False,1381,62555,45.3
2026-03-18,2026,3,18,Wednesday,False,False,,False,False,False,1345,51645,38.4
2026-03-19,2026,3,19,Thursday,False,False,,False,False,False,1670,85156,50.99
2026-03-20,2026,3,20,Friday,False,False,,False,False,False,1725,96642,56.02
2026-03-21,2026,3,21,Saturday,True,False,,False,True,False,1990,191588,96.28
2026-03-22,2026,3,22,Sunday,True,False,,False,True,False,2321,228988,98.66
2026-03-23,2026,3,23,Monday,False,False,,False,False,False,1687,70386,41.72
2026-03-24,2026,3,24,Tuesday,False,False,,False,False,False,1550,72562,46.81
2026-03-25,2026,3,25,Wednesday,False,False,,False,False,False,1742,91290,52.41
2026-03-26,2026,3,26,Thursday,False,False,,False,False,False,1673,89320,53.39
2026-03-27,2026,3,27,Friday,False,False,,False,False,False,1700,93715,55.13
2026-03-28,2026,3,28,Saturday,True,False,,False,True,False,2312,204256,88.35
2026-03-29,2026,3,29,Sunday,True,False,,False,True,False,2259,224074,99.19
2026-03-30,2026,3,30,Monday,False,False,,False,False,False,1521,72484,47.66
2026-03-31,2026,3,31,Tuesday,False,False,,False,False,False,1560,84009,53.85
2026-04-01,2026,4,1,Wednesday,False,False,,False,False,False,1626,96044,59.07
2026-04-02,2026,4,2,Thursday,False,False,,False,False,False,1829,109558,59.9
